Time,HV Battery SOC (%),HV Battery Power (kW),HV Battery Current (A),G-Force (1),Vehicle Speed (km/hr) (km/hr)
00:00:26.5567,69.9486651217667,37.8693581895545,116.697271769832,0.174419498309468,24.8686069825839
00:00:26.5655,69.9485026566825,38.7932040120701,119.544214160991,0.178038155814867,24.9229918903971
00:00:26.5765,69.9482945799392,39.3716439126526,121.326775509082,0.180089853787403,24.992409233977
00:00:26.5875,69.9480848965786,39.3795463447382,121.351182618569,0.179733589562018,25.0621707438329
00:00:26.5984,69.9478761795085,38.9714639599191,120.093698844813,0.177634327888405,25.1314869059671
00:00:26.6094,69.9476701350955,38.3373008372428,118.139526967221,0.174589321714538,25.1998366909957
00:00:26.6204,69.9474674995715,37.6592736241284,116.050181645595,0.171362721664881,25.26699623617
00:00:26.6314,69.947268151759,37.0808478125377,114.267763806356,0.168560836441564,25.3330046437379
00:00:26.6424,69.9470713525451,36.6914927569467,113.06798155476,0.166565244728785,25.3980916645749
00:00:26.6534,69.9468760302853,36.5253728183074,112.556116370226,0.165522059951081,25.4625901122105
00:00:26.6678,69.9466197965612,36.6114717993434,112.821500537329,0.165446389169858,25.5470082850987
00:00:26.6823,69.9463621643707,36.9451787603132,113.849911740101,0.166415070745507,25.6316315268407
00:00:26.6967,69.9461019037123,37.3921556370745,115.227376439283,0.16785017189605,25.7168347262035
00:00:26.7111,69.9458386415925,37.8270938420499,116.567745153005,0.169221147746376,25.8027266812201
00:00:26.7256,69.9455727258354,38.1641110019623,117.606362996946,0.170172000032039,25.8891958161968
00:00:26.7400,69.9453049226737,38.368997441782,118.237808819676,0.170566897245222,25.9760054364798
00:00:26.7620,69.9448952656944,38.4795126311799,118.578477453939,0.170330586935103,26.108316191776
00:00:26.7840,69.9444849566979,38.4667263426275,118.539180653647,0.169589132357655,26.2402873837293
00:00:26.8060,69.9440745522665,38.4672856172988,118.541009573739,0.168909671236292,26.3717551566612
00:00:26.8280,69.9436635735947,38.559698842439,118.825896562251,0.16861295275075,26.5028669032385
00:00:26.8500,69.9432511140453,38.7476607120399,119.405228222097,0.168708985112219,26.6338957303862
00:00:26.8792,69.942699811796,39.0569576189933,120.358504898247,0.169076442292715,26.8081518110315
00:00:26.9084,69.9421444012273,39.3476795973457,121.25454408848,0.1693633022755,26.9827026729132
00:00:26.9376,69.9415853682433,39.5767446373407,121.960582994949,0.169398285294932,27.1574020581714
00:00:26.9806,69.9407571468221,39.8561933287971,122.8219588672,0.169218530227095,27.4144567422648
00:00:26.9966,69.9404480636258,39.9538055272865,123.122845845054,0.169127981733295,27.5098560168638
00:00:27.0000,69.9403825108556,39.9865572493783,123.223792046157,0.169157002539827,27.5300522679101
00:00:27.0009,69.9403646389879,39.9972901911492,123.256871781786,0.169172106904051,27.535556194615
00:00:27.0034,69.9403146315633,40.0549072618798,123.434439689506,0.169324157384545,27.5509511650673
00:00:27.0060,69.9402645200913,40.1607184263572,123.760524087978,0.169667586237201,27.5663692324514
00:00:27.0086,69.9402142430728,40.3194634012037,124.24973110274,0.170220596956071,27.5818281453379
00:00:27.0112,69.9401637382192,40.5268683022835,124.888890266827,0.170965376705478,27.5973458158309
00:00:27.0154,69.940079893899,40.9535226104359,126.203704734006,0.172524365992064,27.6230789473318
00:00:27.0234,69.939918463913,41.9561257385051,129.29340432935,0.176222210033064,27.6725138600539
00:00:27.0315,69.9397528753291,43.108757298446,132.845440094738,0.180469720460881,27.7230637473023
00:00:27.0395,69.9395828296175,44.2766704676219,136.444572082432,0.184732799721124,27.7748025417349
00:00:27.0475,69.9394084697046,45.3478714357181,139.745676141632,0.188580822921568,27.8276785138703
00:00:27.0555,69.9392303128694,46.2409431762343,142.497854052952,0.191711883745636,27.8815365113621
00:00:27.0656,69.9390028468937,47.0379978757352,144.954159696549,0.194375564746067,27.9500855288433
00:00:27.0789,69.9386987452206,47.5356820665876,146.48793961477,0.195763529245523,28.041427383864
00:00:27.0921,69.9383930860041,47.5025409529509,146.385907583587,0.195139426527298,28.132966921754
00:00:27.1054,69.9380886002845,47.1264006062973,145.226872911433,0.193226163329377,28.223951911273
00:00:27.1187,69.9377867998251,46.6235028534589,143.67721419129,0.190842696725855,28.3139694522416
00:00:27.1320,69.9374879402524,46.1794022925612,142.308744891243,0.188690248554415,28.4029532970653
00:00:27.1452,69.9371913116095,45.9130214165801,141.487943316798,0.187218164617994,28.4911029804185
00:00:27.1585,69.9368956805927,45.8673712464223,141.347355987374,0.186586651409864,28.5787613246984
00:00:27.1765,69.9364933426234,46.0992866153424,142.062162774048,0.186840626284094,28.6976960089007
00:00:27.1946,69.9360882308438,46.5310993687475,143.392987267949,0.187840617681375,28.8169938177386
00:00:27.2126,69.9356793645464,46.9947193274233,144.821834330524,0.188948408178364,28.9369181949583
00:00:27.2306,69.9352669492021,47.3662154170847,145.966790185418,0.189702423311741,29.0574075403715
00:00:27.2486,69.93485192026,47.5976777906757,146.680211586322,0.189930913025251,29.1782039848064
00:00:27.2759,69.9342222906851,47.761333433906,147.18474478112,0.189587580382483,29.3606482897611
00:00:27.3031,69.9335907606696,47.8527950790833,147.466801467083,0.188983757427427,29.5426956781575
00:00:27.3303,69.9329573897548,48.0097895227312,147.950810636125,0.188626553838518,29.7243341267698
00:00:27.3576,69.9323212199492,48.2706679119928,148.754959563042,0.188651357840385,29.9058221119037
00:00:27.3988,69.9313510936097,48.7414319381869,150.206021649493,0.18896129136383,30.1807380927343
00:00:27.4400,69.9303721355253,49.1825403054567,151.565702988085,0.189158221208648,30.4559465393983
00:00:27.4812,69.9293851447249,49.5535696364021,152.70942992987,0.189101399062538,30.7312343892133
00:00:27.5000,69.9289348382095,49.7200177087818,153.222523231507,0.189068961630416,30.8561213194548
00:00:27.5005,69.9289210723929,49.7251990563042,153.238495200581,0.189068343328888,30.8599321685353
00:00:27.5054,69.9288027673557,49.8092390112606,153.497521100344,0.189203429777182,30.8926651923978
00:00:27.5103,69.9286841805623,49.958523003757,153.957610339126,0.189569555151634,30.9254427067184
00:00:27.5152,69.9285651657982,50.1709435112046,154.612268349739,0.190158174575815,30.9583023089308
00:00:27.5201,69.9284455934638,50.431602549643,155.415584059197,0.190915398903925,30.9912771287415
00:00:27.5313,69.928171175627,51.102086103479,157.481913785148,0.192901002115341,31.0667988283779
00:00:27.5447,69.9278360323258,51.9186956261779,159.998585466425,0.195302769685017,31.1587408251821
00:00:27.5581,69.92749612844,52.5979005943884,162.091820595522,0.197202632134496,31.2516747868596
00:00:27.5715,69.9271526111475,53.0467183435568,163.475071464151,0.198286242843325,31.3453015845004
00:00:27.5883,69.9267184892357,53.2801196632648,164.194503293703,0.198493824189788,31.4632495132753
00:00:27.6052,69.9262834495408,53.2489879049455,164.098718700067,0.197787267174794,31.5810727907303
00:00:27.6220,69.9258489643394,53.1091439905498,163.667912483106,0.196711370376328,31.6984023555
00:00:27.6389,69.9254153675105,53.003163000915,163.341461547855,0.195759351911136,31.8151577225455
00:00:27.6557,69.9249820956018,53.0161298135107,163.381575294328,0.195222451221857,31.9314837245894
00:00:27.6775,69.9244204897913,53.222721320002,164.018435006791,0.195183252389287,32.0817303886594
00:00:27.7037,69.9237409122136,53.6309102878895,165.27660969521,0.195679547353083,32.2627039003394
00:00:27.7299,69.9230562603915,54.0561789129144,166.587425098186,0.196226859902751,32.4441037148964
00:00:27.7561,69.9223669212778,54.3902923239549,167.617328448945,0.196459474617112,32.6258297270539
00:00:27.7877,69.9215323576889,54.6709350880525,168.482504497057,0.196327646842262,32.8446569712729
00:00:27.8266,69.9204970775468,54.9730405790258,169.413900456034,0.196020010198559,33.1143657651494
00:00:27.8656,69.9194553399626,55.3295516045084,170.512968353555,0.195897195868149,33.3838361946223
00:00:27.9045,69.9184062444343,55.7505628651194,171.810819327606,0.195988157240777,33.653287185996
00:00:27.9637,69.9167970307581,56.391349313625,173.786187102335,0.196125367186902,34.0629251766154
00:00:28.0000,69.9158015001711,56.7473693226021,174.88374299407,0.196087159769827,34.314177363027
00:00:28.0005,69.9157870283107,56.7522355496037,174.898745197532,0.196085642961433,34.3178177684499
00:00:28.0072,69.9156006817747,56.7478592815832,174.885329134288,0.195848665163604,34.3646650145146
00:00:28.0140,69.9154145250792,56.643289013129,174.563135388054,0.195287249347722,34.4114142188275
00:00:28.0208,69.9152288426159,56.45470640444,173.982032094699,0.194454603756198,34.4579984529099
00:00:28.0276,69.9150438485481,56.2160208285546,173.246520761149,0.193461114133947,34.5043674907648
00:00:28.0397,69.9147142887029,55.7770953190123,171.893963114994,0.191649203553603,34.5868709088747
00:00:28.0518,69.9143870465334,55.4082301580125,170.757314952884,0.190070866599704,34.6686620257572
00:00:28.0640,69.914061491702,55.1885107404249,170.080302856119,0.188982318285736,34.7498922696152
00:00:28.0802,69.9136250732104,55.1670853690089,170.014434976899,0.188414015546446,34.8585440429033
00:00:28.1003,69.9130876413165,55.4727506482095,170.956636392067,0.188792771901182,34.9919325843842
00:00:28.1203,69.9125465403419,55.9625505656324,172.466310537704,0.18975972742756,35.1257504168699
00:00:28.1403,69.912000955294,56.4389144251268,173.934582409244,0.190673793942172,35.2601842201773
00:00:28.1603,69.9114515089751,56.77979355693,174.985319170413,0.191146589941467,35.3950835900619
00:00:28.1803,69.9108994972479,56.9656668676821,175.558358218617,0.191121996152563,35.5301437160581
00:00:28.2075,69.9101464129022,57.0901040382165,175.942139585294,0.190682009232255,35.7136752013264
00:00:28.2348,69.9093914953267,57.2102660508275,176.312747570387,0.190233157579643,35.8968298003236
00:00:28.2620,69.9086342567588,57.4215656775845,176.964229449811,0.190075629594417,36.0797226977473
00:00:28.2968,69.9076610956959,57.8048155795752,178.145721498036,0.190230036832397,36.3135506467897
00:00:28.3316,69.906681426099,58.2148354044556,179.409722116632,0.190464913961305,36.5475733891701
00:00:28.3747,69.9054615354776,58.6549001823566,180.766416750489,0.190543289717464,36.8370997441286
00:00:28.4285,69.9039226527662,59.1380537060967,182.256038740525,0.190431113835793,37.1994398472914
00:00:28.4951,69.9020027078827,59.7519124729314,184.148641437356,0.190344702467916,37.6470947352558
00:00:28.5000,69.9018625828978,59.7790747516352,184.232408533422,0.190285517158629,37.6795786900975
00:00:28.5008,69.9018379847989,59.7821743329108,184.241970930526,0.190270060022229,37.6852784733744
00:00:28.5037,69.9017547711072,59.7527184560956,184.15122446946,0.190096305367951,37.7045551833916
00:00:28.5065,69.9016716519916,59.6524158805059,183.842136262092,0.189707216150314,37.7238024239911
00:00:28.5094,69.9015887266812,59.4750666434398,183.295598549455,0.189083983485018,37.7429982421643
00:00:28.5123,69.9015060946332,59.2286944255991,182.536339268435,0.188250916617,37.7621206299042
00:00:28.5170,69.9013699843652,58.7041331817614,180.919752495364,0.186516371783424,37.7936090544076
00:00:28.5255,69.9011310611645,57.5475780294858,177.355467287746,0.182747751610141,37.848859078929
00:00:28.5340,69.9008971064974,56.2584959038788,173.382742376192,0.178569333743958,37.9029327072618
00:00:28.5425,69.9006682789967,55.0149963507991,169.550492289913,0.174525501196122,37.9557933956625
00:00:28.5509,69.9004441400056,53.9523904512658,166.275732394073,0.171035425251908,38.0075383541531
00:00:28.5594,69.9002237959409,53.1566249437491,163.82334307665,0.168369331985342,38.0583678487496
00:00:28.5704,69.8999430553385,52.5791995815649,162.043875225966,0.166323456864957,38.1230597204764
00:00:28.5813,69.8996641205773,52.4809057963179,161.741041445174,0.165766219549602,38.1872459349251
00:00:28.5922,69.8993847316189,52.7737048959327,162.643518377657,0.166420242082841,38.251436666601
00:00:28.6032,69.8991031746961,53.3266425744975,164.347719920627,0.167872699273076,38.316016820151
00:00:28.6141,69.8988184468305,53.9964690644893,166.412165285942,0.169675414051632,38.3812090003719
00:00:28.6250,69.8985302554114,54.6545136756501,168.440303777157,0.171430603622173,38.4470750055389
00:00:28.6360,69.8982388961585,55.2052080615082,170.137602013459,0.172847321468906,38.5135450356834
00:00:28.6498,69.8978681428705,55.6676693577902,171.56300515596,0.173916846968174,38.5979605641616
00:00:28.6684,69.8973655246762,55.8990131741037,172.276174980308,0.174159928314315,38.7121197309809
00:00:28.6869,69.8968621213882,55.8146248506859,172.016285029361,0.173445989330272,38.8261521643409
00:00:28.7055,69.8963597828839,55.6168307636585,171.406886088567,0.172393683102406,38.9396508904441
00:00:28.7241,69.895858780295,55.4827619001348,170.993881881713,0.171539910751061,39.05255917221
00:00:28.7427,69.8953582223885,55.5042898132479,171.060415210411,0.171160244335251,39.1650760683294
00:00:28.7665,69.894715916648,55.7394917543829,171.785530956747,0.171301405747042,39.3090214173428
00:00:28.7903,69.8940703911455,56.0889566188021,172.862801413062,0.171783091556286,39.4531938145206
00:00:28.8141,69.8934211105539,56.4195875123879,173.882031059085,0.172203871420826,39.5977078754791
00:00:28.8379,69.8927686109167,56.6596943065669,174.622274168737,0.172351432142967,39.7424444612329
00:00:28.8712,69.8918514440628,56.8755108570377,175.287758691467,0.172199450417957,39.945069698276
00:00:28.9045,69.8909308753933,57.057063193828,175.847646199255,0.171947850415877,40.1474989736757
00:00:28.9378,69.8900068136941,57.288619792172,176.561648785627,0.171845650441787,40.3497530766812
00:00:28.9822,69.8887697698093,57.6717553008583,177.742937181828,0.171929187227272,40.6190476935805
00:00:28.9977,69.8883344871404,57.8179122845768,178.193557809353,0.171992832578288,40.7134114096202
00:00:29.0000,69.8882718107221,57.8276797191201,178.223685081686,0.17196911126338,40.7269821273464
00:00:29.0007,69.8882515416868,57.8287426779581,178.226968940692,0.171955326530288,40.7313698899202
00:00:29.0029,69.8881901805857,57.7907311509059,178.109841939462,0.171793282786383,40.7446505727897
00:00:29.0050,69.8881289019365,57.6785121572156,177.76400896253,0.171414763001674,40.7579097912994
00:00:29.0072,69.8880677875838,57.4823038049492,177.159322290033,0.17079116330233,40.7711301611703
00:00:29.0094,69.8880069226857,57.2066668255067,176.309837872734,0.169935564911533,40.7842935828544
00:00:29.0125,69.8879224987259,56.7086862381395,174.775103391086,0.168409799945322,40.8025477227155
00:00:29.0190,69.8877443581204,55.3162888209586,170.483826695798,0.164182335576203,40.8410493439706
00:00:29.0256,69.8875711106937,53.6158277463566,165.243097799363,0.159036064133257,40.8784708753763
00:00:29.0322,69.8874034141876,51.7863283381375,159.604668869751,0.153488957449119,40.9146676480492
00:00:29.0387,69.8872414478621,49.9826928739328,154.045946225963,0.147996690512441,40.9495965821535
00:00:29.0453,69.887084950568,48.3283143397404,148.947225795049,0.142929965404491,40.983309758312
00:00:29.0518,69.8869333168723,46.9132291921371,144.585999677167,0.138565923135458,41.0159352032463
00:00:29.0598,69.8867550390885,45.6029369990207,140.547749530719,0.134484788711815,41.0542391134025
00:00:29.0695,69.8865419608137,44.6364800583635,137.569203523196,0.131411313780404,41.0999463772238
00:00:29.0792,69.8863318845726,44.3376981702989,136.648422931395,0.130363220539132,41.1449424988041
00:00:29.0889,69.8861219565126,44.6018506981382,137.462601510218,0.131022912303531,41.1898572118193
00:00:29.0987,69.8859099030909,45.2730780244317,139.531383816536,0.132909650097533,41.2351909546462
00:00:29.1084,69.8856942211252,46.1746672619241,142.310143651583,0.135479578013031,41.2812716928481
00:00:29.1181,69.8854742143101,47.137068988269,145.276331393624,0.13821638738021,41.3282477386924
00:00:29.1278,69.8852499109938,48.0195301880287,147.996146724941,0.140697967251818,41.3761078809889
00:00:29.1375,69.8850219000091,48.7234993418906,150.165853329514,0.142634386141855,41.4247193936564
00:00:29.1473,69.8847911238271,49.1974254593281,151.626569869819,0.143878463747091,41.4738744301246
00:00:29.1618,69.8844445555781,49.4835944665077,152.508658111758,0.144479849953815,41.5475957089584
00:00:29.1762,69.8840973146275,49.3708803769426,152.16138750202,0.143899505383317,41.6213364261364
00:00:29.1907,69.8837515165964,49.0326154755826,151.118966243464,0.142654877676702,41.694640972092
00:00:29.2052,69.8834081176804,48.6508177370847,149.942373939371,0.141285472967305,41.7673049731918
00:00:29.2197,69.8830669779563,48.3653766848185,149.062751775519,0.140204992547214,41.8393605261536
00:00:29.2342,69.8827272218398,48.2482507600211,148.701877769657,0.139625271882699,41.910997889498
00:00:29.2534,69.8822769478759,48.3432265823143,148.994740432227,0.139597906817261,42.0057538797062
00:00:29.2726,69.8818250312739,48.6225716855006,149.855834376559,0.140112796798675,42.1006530063812
00:00:29.2918,69.881370435261,48.949060190102,150.862228031733,0.140762522291493,42.1959161096093
00:00:29.3110,69.8809131836775,49.2137543144207,151.678172536005,0.141227141554179,42.2915359835211
00:00:29.3303,69.8804539938181,49.3708254559434,152.162421918605,0.14137461476511,42.387357865451
00:00:29.3601,69.8797394343771,49.4659843055303,152.455941003695,0.141169299106199,42.5360579039774
00:00:29.3899,69.8790236722332,49.509468172109,152.590197000742,0.140815591789809,42.6845062862352
00:00:29.4197,69.8783066753892,49.6121351757583,152.906858951176,0.140635939961104,42.8327112430122
00:00:29.4495,69.8775875972172,49.7946006310006,153.469465428578,0.14068790221046,42.9808524813099
00:00:29.4947,69.876493370541,50.1089796291736,154.438764295984,0.140874572262551,43.2053480642858
00:00:29.4987,69.8763942499396,50.1387898013691,154.530674227913,0.140895379431731,43.2256290242194
00:00:29.5000,69.8763647803289,50.1418780841463,154.540202385459,0.140884968051167,43.2316570164825
00:00:29.5005,69.8763509075354,50.14174778036,154.539805437227,0.140875515507355,43.2344944086529
00:00:29.5020,69.8763156783936,50.1172701225521,154.464375678258,0.140782115616112,43.2416989283412
00:00:29.5034,69.8762804833961,50.0478818549283,154.250528743505,0.140559669410992,43.2488951254375
00:00:29.5049,69.8762453567175,49.9242664650661,153.869550545954,0.140181371347467,43.256075850446
00:00:29.5063,69.8762103361391,49.7455607102393,153.31878046946,0.139644637117961,43.2632331958039
00:00:29.5082,69.8761658981734,49.4435662224119,152.388030179775,0.13874677259508,43.2723124367344
00:00:29.5115,69.8760873752009,48.7259950014055,150.176458339827,0.136628399837208,43.2883465406835
00:00:29.5173,69.8759513944003,47.013591094765,144.898768904341,0.1315905742465,43.3160773990798
00:00:29.5232,69.8758208249,44.8964298293309,138.373587372886,0.125353311908532,43.3426479155079
00:00:29.5290,69.8756965093458,42.5687458976903,131.199556232575,0.118464519316022,43.3678734405414
00:00:29.5349,69.8755788173496,40.2021776379826,123.905675455866,0.111418064872296,43.3916673309017
00:00:29.5408,69.8754676730435,37.9390068999816,116.93046712593,0.104634232420529,43.4140373476751
00:00:29.5466,69.8753626356659,35.8902768001145,110.616174004087,0.0984514021883813,43.4350706805095
00:00:29.5525,69.8752629901548,34.13593352826,105.209196381734,0.093122125017234,43.454916159838
00:00:29.5584,69.87516783482,32.7263634485116,100.864829361238,0.088813045412938,43.4737661909615
00:00:29.5656,69.8750545539675,31.4908320116104,97.0568631522153,0.0850082514984089,43.4960910902791
00:00:29.5729,69.8749446525182,30.809191452876,94.956023748388,0.0828832685185158,43.517655538242
00:00:29.5801,69.8748362818427,30.6357122860668,94.4213713775884,0.0823076783734642,43.5388684584278
00:00:29.5874,69.8747277929458,30.8938892844681,95.2171130689653,0.0830485932395624,43.5600956509614
00:00:29.5947,69.8746178383452,31.4869860529084,97.0451016866349,0.08480623503377,43.5816355488359
00:00:29.6019,69.8745054258544,32.3087781127671,99.5779468218338,0.0872507800035489,43.6037064698393
00:00:29.6092,69.8743899347414,33.2532990434933,102.489053060366,0.0900553088697749,43.6264431137441
00:00:29.6164,69.8742711005286,34.223052700192,105.477930616055,0.0929224474069185,43.6499006312693
00:00:29.6237,69.874148974467,35.1353570087796,108.289747385311,0.0956036431643896,43.6740645201623
00:00:29.6310,69.8740238645068,35.926591915053,110.728421486694,0.0979108685338067,43.6988644782
00:00:29.6399,69.8738669546345,36.6704204909361,113.020994851895,0.10005276371272,43.7300094851682
00:00:29.6511,69.873666573596,37.2155329861127,114.70112248857,0.101574766887001,43.769811083983
00:00:29.6623,69.8734643210829,37.3543270215677,115.128946903545,0.101885867389939,43.8099785505335
00:00:29.6735,69.8732621334127,37.1700379972669,114.561004073054,0.101238345320773,43.850092390508
00:00:29.6846,69.8730614275554,36.7825913644226,113.366912247711,0.0999893213757522,43.8898466047388
00:00:29.6958,69.8728629680379,36.318511028877,111.936627482128,0.0985141346153244,43.9290765050031
00:00:29.7070,69.8726668920823,35.8861515252084,110.604107156953,0.0971345062016913,43.9677530102717
00:00:29.7182,69.8724728437394,35.560639730321,109.600898890148,0.0960739622035049,44.0059537247423
00:00:29.7294,69.8722801629952,35.378872432906,109.040722338013,0.095442304469741,44.0438220757427
00:00:29.7457,69.8720001671919,35.3593553979747,108.980635432124,0.0952528605402413,44.0987727289816
00:00:29.7620,69.871719542749,35.5525535307622,109.57615581042,0.0956950720134086,44.1537833517425
00:00:29.7783,69.8714371183006,35.8411691586019,110.465762796188,0.0964179447773437,44.2091063853296
00:00:29.7946,69.871152557782,36.1148210757131,111.309251836242,0.097093427333067,44.264813009316
00:00:29.8109,69.8708662171593,36.3027501855386,111.88853648974,0.0975131442437143,44.3208252012994
00:00:29.8272,69.8705788107738,36.3847534173252,112.141348267697,0.097619135255471,44.3769884385621
00:00:29.8508,69.8701632529213,36.3759004357269,112.114163707532,0.0973971991538317,44.4580637733551
00:00:29.8744,69.8697479794655,36.313886160364,111.92313045736,0.0970201166082652,44.5389158807815
00:00:29.8979,69.8693330828677,36.2902156119051,111.850276186948,0.0967572069533497,44.6195258578015
00:00:29.9215,69.8689180050333,36.3399512904506,112.003667776379,0.0967105244116204,44.7000137931298
00:00:29.9568,69.8682941785064,36.4934546287026,112.476934101824,0.0968714726264998,44.8207140151385
00:00:29.9921,69.8676678461636,36.6524624564508,112.967167806064,0.0970471172798075,44.9415873993819
00:00:29.9992,69.8675405487132,36.6806459502618,113.054063883514,0.0970707310978277,44.9661163434472
00:00:30.0000,69.8675275678077,36.6803614966307,113.053190351595,0.0970639334499175,44.9686168953962
00:00:30.0010,69.8675095713095,36.6770520170616,113.042994564994,0.0970460135739713,44.9720833683027
00:00:30.0027,69.8674786100914,36.645319327871,112.945198274712,0.0969392989708648,44.9780460832795
00:00:30.0044,69.8674476943808,36.5717082788359,112.718327904819,0.0967105513756345,44.9839982686961
00:00:30.0062,69.8674168606053,36.4517266855933,112.348537976354,0.0963466404732725,44.9899321961059
00:00:30.0079,69.8673861466443,36.2871517543511,111.841306011938,0.0958526545681645,44.9958398249504
00:00:30.0105,69.8673418345722,35.978081554865,110.888725668954,0.0949305904754169,45.0043555276677
00:00:30.0163,69.8672409120304,35.0142206339853,107.918015350932,0.0920675536455132,45.0237051002637
00:00:30.0222,69.8671430959093,33.7874694406584,104.137043591456,0.0884268891114164,45.0423831354942
00:00:30.0280,69.8670489404014,32.4135089517652,99.902352584486,0.0843415126443763,45.060269308564
00:00:30.0339,69.8669587237999,30.9965071508565,95.5350004746517,0.0801145291498163,45.0773013672877
00:00:30.0398,69.8668724529662,29.6245280217802,91.3064112417321,0.0760060490793736,45.0934749458676
00:00:30.0456,69.8667899065073,28.3679329426114,87.4334475085982,0.0722276293198729,45.108835107104
00:00:30.0515,69.8667106868696,27.2789541196906,84.0770957248058,0.0689395269663505,45.1234657564934
00:00:30.0574,69.8666342723252,26.3921015362498,81.343720357395,0.066250248002163,45.1374787633362
00:00:30.0650,69.8665381596117,25.569601395192,78.8086896722578,0.0637420597013973,45.1549861472914
00:00:30.0726,69.8664444053155,25.1149875447385,77.407529042898,0.062340562925723,45.1719681444955
00:00:30.0802,69.8663517218202,24.999362286375,77.0511730646047,0.0619621406700455,45.1887070545559
00:00:30.0878,69.866258958987,25.1702807143716,77.5779807489827,0.0624484509650049,45.2054554341929
00:00:30.0955,69.8661651855402,25.5599721260385,78.7790748914811,0.0635927651697667,45.222417511977
00:00:30.1031,69.8660697310977,26.0939088030765,80.4247521045597,0.065167653915815,45.2397396270791
00:00:30.1107,69.8659721969675,26.6985016186892,82.2882016398782,0.0669496077638721,45.2575079397185
00:00:30.1183,69.8658724413496,27.3073759519713,84.1648485596103,0.0687385882476753,45.275752029956
00:00:30.1259,69.8657705447113,27.8659523348531,85.8864718994329,0.0703716979916285,45.2944529193931
00:00:30.1335,69.8656667616677,28.3342157969681,87.3297401862931,0.0717308853595723,45.3135539587702
00:00:30.1434,69.8655302373299,28.7678395694811,88.6662513749134,0.0729721230743267,45.3387353799857
00:00:30.1565,69.8653471147843,29.0362595541769,89.4935925411608,0.0737031949683787,45.3725535498755
00:00:30.1695,69.865163213884,29.004102233492,89.394515136177,0.0735412473866269,45.406509613165
00:00:30.1826,69.8649800875815,28.7685159863467,88.6684421433834,0.0727765457947482,45.4402679224841
00:00:30.1957,69.8647986539018,28.4459764105034,87.6743662701794,0.0717549258299221,45.4736305347543
00:00:30.2088,69.864619150568,28.1407774576971,86.7337354284297,0.0707858420112613,45.5065465978451
00:00:30.2218,69.8644412678505,27.9240715603205,86.0658513896508,0.0700805449791412,45.5390835597819
00:00:30.2349,69.8642643736747,27.8265085066829,85.7651815184625,0.0697298747718089,45.5713784759981
00:00:30.2532,69.8640168834319,27.8660496473576,85.887099005355,0.0697622119717444,45.6165079137442
00:00:30.2715,69.8637685398523,28.0344534480293,86.4061899076274,0.0701760227369191,45.6617662874458
00:00:30.2898,69.8635186640438,28.232968588641,87.0180891606995,0.070677414219081,45.7072994355748
00:00:30.3081,69.8632672969234,28.3850517097651,87.4868790901021,0.0710399371799835,45.7530977058058
00:00:30.3264,69.8630149486149,28.4579871160719,87.7117247575372,0.0711678181178279,45.7990506667163
00:00:30.3518,69.8626651199557,28.4579725473694,87.7117465115925,0.0710467955774874,45.8626754805716
00:00:30.3771,69.8623154708034,28.4129118054693,87.5729290536938,0.0707936775062079,45.9261538500554
00:00:30.4025,69.8619661280378,28.3927719656542,87.5109214079014,0.0706147216314598,45.9894590433559
00:00:30.4278,69.8616166851425,28.4246493585619,87.6092389783176,0.0705891275210797,46.0526785459258
00:00:30.4651,69.8611014717154,28.5231240238559,87.9128517800438,0.0707026593263649,46.1457328749997
00:00:30.5000,69.860618846538,28.6122385713287,88.1876095996328,0.0707996792665114,46.2327403902924
00:00:30.5024,69.8605846371956,28.6184409259645,88.2067328288364,0.0708062157914528,46.2389017678504
00:00:30.5397,69.8600667757669,28.6495424490451,88.3026921740747,0.0707217675534071,46.3320583794273
00:00:30.5770,69.8595484674337,28.6583141373935,88.3298274511554,0.0705726818832743,46.4250796007071
00:00:30.6143,69.8590296098313,28.6977605693964,88.451507810838,0.0705135416066353,46.5179876279576
00:00:30.6516,69.8585097187919,28.7717544569226,88.679670054083,0.0705549273476646,46.6108852962899
00:00:30.7048,69.8577658655795,28.8802175555912,89.0141164934812,0.0706218443826216,46.7434801904664
00:00:30.7579,69.8570195842062,28.9669371714171,89.2815469853483,0.0706253131944927,46.8761219287842
00:00:30.8298,69.8560073477655,29.0708698155617,89.6020839997969,0.0705914555549573,47.055404674876
00:00:30.9241,69.854673865443,29.2204843917801,90.0634862177955,0.0705851541033506,47.2904949365691
00:00:31.0000,69.8535973789162,29.3246339522367,90.384707797219,0.0705339427509142,47.4793707314213
00:00:31.0241,69.853253039393,29.3549819379092,90.4783143882623,0.0705093460027181,47.5396178218041
00:00:31.1241,69.8518277696794,29.4142098953644,90.6611483651611,0.0702211789122234,47.7880448559646
00:00:31.1868,69.85093170692,29.5077507736534,90.9496392866048,0.0702018589522144,47.9434988998703
00:00:31.2495,69.8500322943927,29.6392345917564,91.3550810500173,0.0702894287300897,48.0990129097761
00:00:31.3122,69.8491294125506,29.749854507608,91.6962175217457,0.0703173592982795,48.2546107297915
00:00:31.3748,69.8482234943632,29.839501289411,91.9727115651656,0.0702860432260954,48.4102028683952
00:00:31.4677,69.8468761073755,29.9824564438093,92.4136052574637,0.0702680241795674,48.640641129313
00:00:31.5000,69.8464070651278,30.0046445401054,92.482088922793,0.0701854318245041,48.7205672711598
