Time,HV Battery SOC (%),HV Battery Power (kW),HV Battery Current (A),G-Force (1),Vehicle Speed (km/hr) (km/hr)
00:00:15.1863,69.9724934598805,2.14388724238105,6.30555071288543,0.00143496172942254,20.0220785625341
00:00:15.1926,69.9724873103618,2.05773747177991,6.05216903464679,0.000815694561396909,20.0223296605989
00:00:15.1989,69.972481409706,1.97286037922037,5.80253052711873,0.000204722544452148,20.022444202229
00:00:15.2052,69.9724757469442,1.89441588401773,5.57181142358156,-0.000360708700116475,20.0224280340246
00:00:15.2116,69.9724702978291,1.82633055887857,5.3715604672899,-0.00085205746742703,20.0222943336478
00:00:15.2179,69.9724650284872,1.77125312926271,5.20956802724326,-0.00124990882385766,20.0220616324317
00:00:15.2263,69.9724582443566,1.72052473135836,5.06036685693635,-0.00161657724204256,20.021642259087
00:00:15.2347,69.9724516081823,1.69494886803148,4.98514372950435,-0.00180138529702656,20.0211413279463
00:00:15.2430,69.9724450282915,1.69224100458337,4.97717942524521,-0.00182063692846983,20.0206094246681
00:00:15.2514,69.9724384245067,1.70823490069628,5.02422029616553,-0.00170448473268781,20.0200908216398
00:00:15.2598,69.9724317347065,1.73762843204019,5.11067185894174,-0.0014914270733488,20.0196198084923
00:00:15.2682,69.9724249178466,1.77475323725288,5.21986246250847,-0.00122261949252771,20.0192190049047
00:00:15.2766,69.9724179541147,1.81424110163245,5.33600324009545,-0.00093697178662652,20.0188992828363
00:00:15.2849,69.9724108428304,1.85152953608283,5.44567510612597,-0.00066746629940083,20.0186609491757
00:00:15.2933,69.972403598751,1.88318476348651,5.53877871613679,-0.000438845348953694,20.0184958084055
00:00:15.3038,69.9723944182813,1.91155800673108,5.62222943156201,-0.000234054796233793,20.0183684018145
00:00:15.3172,69.9723825079802,1.92884701495275,5.67307945574339,-0.000109311391686374,20.0182802544719
00:00:15.3306,69.9723705469852,1.92735003215476,5.66867656516105,-0.000120059992523006,20.0182200295788
00:00:15.3440,69.9723586310236,1.91292065680501,5.62623722589708,-0.000224053038232007,20.0181350589016
00:00:15.3574,69.9723468175685,1.89281028219877,5.56708906529051,-0.000369020534374449,20.0179937252068
00:00:15.3708,69.9723351223463,1.87362249192374,5.510654388011,-0.000507337753995815,20.0177873766235
00:00:15.3843,69.9723235270597,1.85991416049598,5.47033576616466,-0.000606105047129405,20.0175260885149
00:00:15.3977,69.97231199319,1.85366730199389,5.4519626529232,-0.000650994837179918,20.0172310750371
00:00:15.4175,69.9722949804459,1.85622086152951,5.45947312214563,-0.000632236125194432,20.0167890680956
00:00:15.4373,69.9722779110092,1.86717001002057,5.4916765000605,-0.000552886351672473,20.016378499129
00:00:15.4571,69.9722607426964,1.87938113726472,5.52759158019034,-0.000464481111809589,20.0160225729604
00:00:15.4769,69.9722434849481,1.88768555463381,5.55201633715825,-0.000404321803414477,20.0157160602587
00:00:15.4967,69.9722261776676,1.89035911326452,5.55987974489564,-0.000384822502910127,20.0154369696546
00:00:15.5000,69.9722232920713,1.89023914924885,5.55952690955544,-0.000385655262490164,20.0153922724135
00:00:15.5128,69.972212028399,1.88886418050115,5.5554828838269,-0.000395446887942659,20.0152146464634
00:00:15.5394,69.9721888586177,1.88492961896851,5.54391064402502,-0.000423559644214713,20.014830263075
00:00:15.5659,69.9721657236575,1.88261787933996,5.53711140982341,-0.000439948343981417,20.0144269797615
00:00:15.5924,69.972142593733,1.88373491490323,5.5403968085389,-0.000431587783343395,20.0140212014594
00:00:15.6334,69.9721067917155,1.88869306046734,5.55497958960981,-0.000395365103921585,20.013426799953
00:00:15.6744,69.9720709100923,1.89310893223933,5.56796744776273,-0.000363090021698819,20.0128768339883
00:00:15.7154,69.9720349729298,1.89498500107617,5.57348529728284,-0.000349167686317834,20.0123580168734
00:00:15.7767,69.9719811146785,1.89639734621962,5.57763925358711,-0.000338421926793987,20.0116095146661
00:00:15.8381,69.9719271931651,1.89877722540919,5.58463889826232,-0.000320719828207213,20.0108970099921
00:00:15.9158,69.9718588222759,1.90270957755331,5.59620463986269,-0.000291721015133283,20.0100593383638
00:00:16.0000,69.9717846400781,1.90620559131761,5.60648703328708,-0.000265876526093078,20.0092294205487
00:00:16.1000,69.9716963189863,1.90947117103179,5.61609167950527,-0.000241643275153815,20.00833059996
00:00:16.2000,69.9716078462364,1.91258004268472,5.62523541966094,-0.000218604126029504,20.0075175137451
00:00:16.3000,69.9715192325475,1.91553923404485,5.63393892366131,-0.000196704017402421,20.0067840447518
00:00:16.4000,69.9714304911329,1.91814642537154,5.64160713344571,-0.000177397421892146,20.0061227208355
00:00:16.5000,69.9713416358051,1.9204556164525,5.64839887191912,-0.000160288939875908,20.0055257599247
00:00:16.6000,69.9712526777676,1.92256254545453,5.6545957219251,-0.000144683093825966,20.0049868341724
00:00:16.7000,69.9711636266158,1.9244759677993,5.66022343470383,-0.00013051270962555,20.0045005161761
00:00:16.8000,69.971074491435,1.92619471036565,5.66527855989897,-0.000117782453919398,20.0040616734447
00:00:16.9000,69.9709852805522,1.92774267500164,5.66983139706365,-0.000106316377303697,20.0036656037277
00:00:17.0000,69.9708960013389,1.92914243853538,5.67394834863348,-9.59484878224775e-05,20.0033081421346
00:00:17.1000,69.9708066604182,1.93040648200266,5.67766612353723,-8.65859480269196e-05,20.0029855461494
00:00:17.2000,69.9707172638144,1.9315463316293,5.6810186224391,-7.81430582961593e-05,20.0026944123012
00:00:17.3000,69.9706278169701,1.9325748427727,5.68404365521382,-7.05247717153746e-05,20.0024316658054
00:00:17.4000,69.9705383247818,1.93350335512155,5.68677457388692,-6.36472052923041e-05,20.0021945400602
00:00:17.5000,69.9704487916678,1.93434135304794,5.68923927367042,-5.74400624824176e-05,20.0019805386423
00:00:17.6000,69.9703592216204,1.93509753272406,5.69146333154134,-5.18389123669271e-05,20.0017874059262
00:00:17.7000,69.9702696182424,1.93577996685257,5.69347049074284,-4.67839860150349e-05,20.0016131063149
00:00:17.8000,69.9701799847836,1.93639588149794,5.6952820044057,-4.22217714265246e-05,20.0014558035361
00:00:17.9000,69.9700903241772,1.9369517319444,5.69691685865999,-3.81044512024195e-05,20.0013138402999
00:00:18.0000,69.9700006390708,1.93745336731898,5.69839225682052,-3.43887017910126e-05,20.0011857206761
00:00:18.1000,69.9699109318537,1.93790608527628,5.69972378022436,-3.10352875223284e-05,20.001070094655
00:00:18.2000,69.9698212046819,1.93831465809618,5.70092546498877,-2.80088617846584e-05,20.0009657439491
00:00:18.3000,69.9697314595014,1.93868338734343,5.7020099627748,-2.52775630488351e-05,20.0008715690532
00:00:18.4000,69.9696416980684,1.93901615819932,5.70298870058623,-2.28126142546955e-05,20.0007865776588
00:00:18.5000,69.9695519219677,1.93931647838529,5.70387199525086,-2.05880342177929e-05,20.0007098742301
00:00:18.6000,69.9694621326298,1.93958751246187,5.70466915429961,-1.85803831277519e-05,20.0006406505666
00:00:18.7000,69.9693723313455,1.93983211600855,5.70538857649575,-1.67685095792406e-05,20.0005781772767
00:00:18.8000,69.9692825192797,1.94005286649266,5.70603784262548,-1.51333221150862e-05,20.0005217960938
00:00:18.9000,69.9691926974838,1.94025209011553,5.70662379445744,-1.36575903486559e-05,20.0004709129438
00:00:19.0000,69.9691028669068,1.94043188610698,5.707152606197,-1.23257649959173e-05,20.000424991684
00:00:19.1000,69.9690130284048,1.94059414896309,5.70762984989144,-1.11238132005299e-05,20.0003835484539
00:00:19.2000,69.9689231827507,1.94074058847064,5.70806055432541,-1.00390702384501e-05,20.0003461465766
00:00:19.3000,69.968833330642,1.94087274768182,5.70844925788771,-9.0601063821485e-06,20.0003123919579
00:00:19.4000,69.9687434727081,1.94099201916179,5.70880005635822,-8.17660656028387e-06,20.0002819289341
00:00:19.5000,69.968653609517,1.94109965967585,5.70911664610545,-7.37926157818345e-06,20.0002544365239
00:00:19.6000,69.9685637415814,1.94119680343592,5.70940236304681,-6.65967000593522e-06,20.0002296250468
00:00:19.7000,69.968473869364,1.94128447404854,5.70966021778982,-6.01024968161327e-06,20.0002072330707
00:00:19.8000,69.9683839932823,1.94136359529904,5.70989292735013,-5.42415783463472e-06,20.0001870246568
00:00:19.9000,69.9682941137132,1.94143500088864,5.71010294379013,-4.89521896461939e-06,20.0001687868743
00:00:20.0000,69.9682042309967,1.94149944321914,5.7102924800563,-4.41785977342307e-06,20.0001523275563
00:00:20.1000,69.9681143454398,1.94155760131945,5.71046353329251,-3.98705045327135e-06,20.0001374732751
00:00:20.2000,69.9680244573194,1.94161008800338,5.71061790589231,-3.59825166908824e-06,20.000124067515
00:00:20.3000,69.9679345668855,1.94165745632408,5.71075722448259,-3.24736674955941e-06,20.0001119690228
00:00:20.4000,69.9678446743638,1.94170020540252,5.71088295706622,-2.93069851488874e-06,20.0001010503197
00:00:20.5000,69.9677547799579,1.94173878447783,5.7109964249348,-2.64491034981471e-06,20.0000911963583
00:00:20.6000,69.9676648838515,1.94177360262278,5.71109883124346,-2.38699081206588e-06,20.0000823033098
00:00:20.7000,69.9675749862104,1.94180502535357,5.71119125103992,-2.15422250234646e-06,20.0000742774704
00:00:20.8000,69.9674850871843,1.94183338378952,5.71127465820447,-1.94415267619939e-06,20.0000670342738
00:00:20.9000,69.9673951869082,1.94185897675346,5.71134993162781,-1.75456785379628e-06,20.0000604974004
00:00:21.0000,69.967305285504,1.94188207391547,5.71141786445726,-1.5834704761314e-06,20.0000545979728
00:00:21.1000,69.9672153830818,1.94190291865428,5.71147917251257,-1.42905773939494e-06,20.0000492738301
00:00:21.2000,69.9671254797408,1.94192173061879,5.71153450181996,-1.28970261819212e-06,20.0000444688733
00:00:21.3000,69.9670355755707,1.94193870803656,5.71158443540165,-1.16393676138409e-06,20.0000401324737
00:00:21.4000,69.9669456706522,1.94195402980367,5.71162949942256,-1.05043501242545e-06,20.0000362189399
00:00:21.5000,69.9668557650584,1.94196785737203,5.71167016874126,-9.48001430970334e-07,20.0000326870358
00:00:21.6000,69.9667658588551,1.94198033644915,5.71170687190927,-8.55556701750849e-07,20.0000294995467
00:00:21.7000,69.9666759521017,1.94199159853405,5.71173999568839,-7.72126757088213e-07,20.0000266228869
00:00:21.8000,69.966586044852,1.94200176230302,5.71176988912653,-6.96832512546418e-07,20.0000240267457
00:00:21.9000,69.9664961371543,1.94201093485826,5.71179686723016,-6.28880617454846e-07,20.0000216837682
00:00:22.0000,69.9664062290522,1.94201921285864,5.71182121429011,-5.67555078729669e-07,20.0000195692671
00:00:22.1000,69.9663163205853,1.94202668353737,5.71184318687461,-5.12209723662011e-07,20.0000176609623
00:00:22.2000,69.9662264117892,1.94203342562097,5.71186301653225,-4.62261391682389e-07,20.0000159387467
00:00:22.3000,69.9661365026958,1.94203951015843,5.71188091223068,-4.17183792779876e-07,20.0000143844736
00:00:22.4000,69.9660465933343,1.94204500127127,5.71189706256257,-3.76501951666314e-07,20.000012981766
00:00:22.5000,69.9659566837307,1.94204995682732,5.7119116377274,-3.39787217018788e-07,20.000011715844
00:00:22.6000,69.9658667739087,1.9420544290519,5.71192479132912,-3.06652733248467e-07,20.0000105733689
00:00:22.7000,69.9657768638896,1.94205846507741,5.71193666199239,-2.76749370855626e-07,20.0000095423027
00:00:22.8000,69.9656869536926,1.94206210743973,5.71194737482274,-2.497620483147e-07,20.0000086117813
00:00:22.9000,69.965597043335,1.94206539452735,5.71195704272751,-2.25406405531944e-07,20.0000077720001
00:00:23.0000,69.9655071328326,1.9420683609854,5.7119657676041,-2.0342581142717e-07,20.0000070141105
00:00:23.1000,69.9654172221994,1.94207103808007,5.71197364141197,-1.83588663740979e-07,20.0000063301268
00:00:23.2000,69.9653273114482,1.94207345402902,5.71198074714417,-1.65685942218194e-07,20.000005712842
00:00:23.3000,69.9652374005905,1.94207563429773,5.71198715969921,-1.49529013023567e-07,20.000005155752
00:00:23.4000,69.9651474896368,1.94207760186895,5.71199294667339,-1.34947633026899e-07,20.0000046529868
00:00:23.5000,69.9650575785963,1.94207937748402,5.71199816907063,-1.21788162337787e-07,20.000004199249
00:00:23.6000,69.9649676674775,1.94208097986189,5.71200288194674,-1.09911941428907e-07,20.0000037897576
00:00:23.7000,69.9648777562881,1.94208242589563,5.71200713498715,-9.91938362086247e-08,20.0000034201979
00:00:23.8000,69.964787845035,1.94208373083149,5.7120109730338,-8.95209109550797e-08,20.0000030866759
00:00:23.9000,69.9646979337244,1.94208490842876,5.71201443655517,-8.07912448750259e-08,20.0000027856775
00:00:24.0000,69.9646080223618,1.94208597110534,5.71201756207453,-7.29128530156416e-08,20.0000025140311
00:00:24.1000,69.9645181109524,1.94208693006719,5.71202038255055,-6.58027281714079e-08,20.0000022688744
00:00:24.2000,69.9644281995008,1.94208779542852,5.71202292773095,-5.93859496708534e-08,20.0000020476242
00:00:24.3000,69.964338288011,1.94208857631714,5.71202522446217,-5.35949042952958e-08,20.0000018479493
00:00:24.4000,69.9642483764868,1.94208928096989,5.71202729697027,-4.83685779331633e-08,20.0000016677458
00:00:24.5000,69.9641584649315,1.94208991682183,5.71202916712304,-4.365189586895e-08,20.0000015051149
00:00:24.6000,69.9640685533483,1.94209049058164,5.71203085465187,-3.93951643154577e-08,20.0000013583431
00:00:24.7000,69.9639786417397,1.94209100830441,5.71203237736593,-3.55535300560646e-08,20.0000012258837
00:00:24.8000,69.9638887301083,1.94209147545488,5.71203375133787,-3.20865138839683e-08,20.0000011063412
00:00:24.9000,69.9637988184563,1.94209189696458,5.71203499107229,-2.89575855295902e-08,20.0000009984559
00:00:25.0000,69.9637089067858,1.94209227728466,5.71203610966076,-2.61337735139458e-08,20.0000009010911
00:00:25.0003,69.9637086228284,1.94218351563636,5.71230445775399,6.3210782348593e-07,20.0000009052047
00:00:25.0006,69.963708338837,1.94252540793933,5.71331002335097,3.09868259971024e-06,20.0000009280266
00:00:25.0010,69.9637079408982,1.94376600793326,5.71695884686254,1.20487987720011e-05,20.0000010553142
00:00:25.0016,69.9637074561818,1.94687138201657,5.72609230004872,3.44510169524042e-05,20.0000015197062
00:00:25.0021,69.9637069704254,1.95204658009839,5.7413134708776,7.178188933544e-05,20.0000025563036
00:00:25.0026,69.963706483093,1.95950427529724,5.7632478685213,0.00012557070793205,20.0000044601044
00:00:25.0032,69.9637059936061,1.96934014689525,5.79217690263308,0.00019650028056559,20.0000075491293
00:00:25.0039,69.963705310547,1.98693146298776,5.84391606761107,0.000323323231209838,20.0000144710328
00:00:25.0050,69.9637043441672,2.01907334092264,5.93845100271366,0.000554936583629922,20.000030837421
00:00:25.0063,69.9637030330447,2.07483651992616,6.10246035272399,0.00095642756214094,20.0000682177444
00:00:25.0082,69.9637012384695,2.16988375961831,6.38201105770093,0.00163978244977011,20.0001528945458
00:00:25.0107,69.9636985880599,2.33874296492986,6.87865577920546,0.00285079752535179,20.0003564063286
00:00:25.0138,69.9636949866667,2.60036701505727,7.64813827958021,0.00471953701888509,20.0007807514394
00:00:25.0170,69.9636909698623,2.91159133276432,8.56350391989506,0.00693074026019818,20.001430726196
00:00:25.0201,69.9636864724812,3.2632369968803,9.59775587317736,0.00941388729817362,20.0023402625743
00:00:25.0233,69.9636814417956,3.64642195115264,10.7247704445666,0.0121016109582154,20.00353602451
00:00:25.0264,69.9636758378821,4.05260120252277,11.9194153015376,0.0149302906692352,20.0050373387251
00:00:25.0296,69.9636696331384,4.47357078673891,13.1575611374674,0.0178402406970289,20.0068566149506
00:00:25.0334,69.9636611426593,5.00001501335604,14.7059265098707,0.021448653397801,20.0095424399734
00:00:25.0378,69.9636504795258,5.58699924841289,16.4323507306262,0.0254325349122661,20.0131435085422
00:00:25.0421,69.963638658238,6.1529183927153,18.0968188021038,0.0292345593202166,20.0173412691322
00:00:25.0465,69.9636257362097,6.68244124756477,19.6542389634258,0.0327577053478012,20.0221006284335
00:00:25.0508,69.9636117990922,7.16270007959205,21.0667649399766,0.0359241607225489,20.0273730965311
00:00:25.0563,69.9635932007679,7.6764618964045,22.577829107072,0.0392800486823475,20.0345600966815
00:00:25.0617,69.9635734468918,8.08595773122364,23.782228621246,0.0419294125861523,20.0423207302593
00:00:25.0688,69.9635461420853,8.45726392388771,24.8743056584933,0.0443061458573467,20.0531721762224
00:00:25.0760,69.9635179191221,8.6409387220865,25.4145256531956,0.0454605391565614,20.0644698008014
00:00:25.0831,69.9634893619665,8.65403382930636,25.4530406744305,0.0455145699433351,20.0759244813083
00:00:25.0891,69.9634657016321,8.5534816307593,25.1572989139979,0.0448425908307152,20.0854003446868
00:00:25.0950,69.9634424209178,8.37456622939177,24.6310771452699,0.0436651376163642,20.0946844125505
00:00:25.1010,69.9634197057937,8.13960388411951,23.9400114238809,0.0421233781251215,20.103684897606
00:00:25.1069,69.9633976795769,7.87067735468725,23.1490510431978,0.040357434253226,20.1123403251088
00:00:25.1128,69.9633764074437,7.58835830218696,22.3187008887852,0.0384990243139417,20.1206174890021
00:00:25.1188,69.9633559019103,7.31072672633427,21.5021374303949,0.0366654189575496,20.1285090582212
00:00:25.1247,69.9633361303027,7.05272500559846,20.7433088399955,0.0349550528419595,20.1360302115715
00:00:25.1307,69.9633170236744,6.82582493776168,20.0759556992991,0.0334448333189678,20.1432144828666
00:00:25.1382,69.9632936871546,6.59624604591293,19.4007236644498,0.0319092784675834,20.1518849873942
00:00:25.1473,69.9632660721938,6.41011003177923,18.8532647993507,0.0306546259195723,20.1620235084869
00:00:25.1565,69.9632390310404,6.32597639123643,18.6058129154013,0.030075944952537,20.1718652721701
00:00:25.1657,69.9632121614683,6.33255839009988,18.6251717355879,0.0300997916923048,20.1816137205977
00:00:25.1748,69.9631851226445,6.4102533347621,18.853686278712,0.0305950261729366,20.1914412965065
00:00:25.1840,69.9631576647788,6.53495805778356,19.220464875834,0.0313997590554493,20.2014739409118
00:00:25.1931,69.9631296406397,6.68183964749312,19.6524695514504,0.0323479098081718,20.2117852129257
00:00:25.2023,69.9631010022066,6.82847915757465,20.0837622281607,0.0332908254118233,20.2223982820255
00:00:25.2115,69.9630717859842,6.95711916827597,20.4621152008117,0.0341120739873205,20.2332937653123
00:00:25.2206,69.9630420909631,7.0559109011478,20.7526791210229,0.0347350446506311,20.2444211749095
00:00:25.2322,69.9630041029571,7.13009907474307,20.9708796315973,0.0351886541201618,20.2587011369528
00:00:25.2464,69.9629572247154,7.14964259223223,21.0283605653889,0.0352769837063004,20.2763415162542
00:00:25.2606,69.9629103989803,7.10988872610879,20.9114374297317,0.0349782484992766,20.2939361780476
00:00:25.2748,69.9628639139166,7.03950289684946,20.7044202848514,0.0344801314893561,20.3113416967328
00:00:25.2890,69.9628178805578,6.96682067250589,20.490649036782,0.0339677135746082,20.3285030713569
00:00:25.3032,69.9627722525344,6.91266767173304,20.3313755050972,0.0335770528181895,20.3454437706833
00:00:25.3174,69.9627268829917,6.88705992889656,20.2560586144016,0.0333735000448816,20.3622373145378
00:00:25.3363,69.9626664810906,6.89400982719475,20.2764994917493,0.0333709126285816,20.3845579213995
00:00:25.3552,69.9626059040141,6.93073704756576,20.3845207281346,0.0335623680794968,20.4069335307533
00:00:25.3741,69.9625449961995,6.9745699072299,20.5134409036173,0.0337993254846227,20.4294412313263
00:00:25.3931,69.9624837663766,7.00770372799772,20.6108933176404,0.0339658676768652,20.4520762529281
00:00:25.4120,69.9624223303068,7.02260370391368,20.6547167762167,0.0340134886911025,20.4747808197331
00:00:25.4398,69.962331816732,7.0202594636612,20.6478219519447,0.0339260436465686,20.5081808029541
00:00:25.4677,69.9622413676024,7.00842760289467,20.6130223614549,0.0337775934835697,20.5414781743285
00:00:25.4955,69.9621509928269,7.00483859690169,20.6024664614756,0.0336830717758935,20.5746684313607
00:00:25.5000,69.9621367006522,7.00549790602283,20.6044056059495,0.033676096931853,20.5799101772328
00:00:25.5004,69.9621352361075,7.00609119262123,20.606150566533,0.0336787829776103,20.5804472207988
00:00:25.5009,69.9621337712799,7.00797953334037,20.6117045098246,0.0336898447589354,20.5809843857086
00:00:25.5016,69.9621314442054,7.01564706261084,20.6342560665025,0.033737601363783,20.581837922791
00:00:25.5023,69.9621291133623,7.03030607711575,20.6773708150463,0.0338305484190318,20.5826932723695
00:00:25.5030,69.9621267763159,7.05292208732495,20.7438884921322,0.0339748888364941,20.5835516343042
00:00:25.5037,69.9621244303889,7.08383880496876,20.834820014614,0.0341727822712794,20.5844143269491
00:00:25.5047,69.962121295201,7.13766646809113,20.9931366708563,0.0345178274389769,20.585569552786
00:00:25.5061,69.9621165854537,7.24345995125009,21.304293974265,0.0351962415754212,20.5873113780528
00:00:25.5082,69.9621093842917,7.45552140518909,21.9280041329091,0.0365544249534235,20.5899934634254
00:00:25.5113,69.9620985192645,7.86507668111146,23.1325784738572,0.0391671509762552,20.5940914822976
00:00:25.5149,69.9620845236711,8.4992378827868,24.9977584787847,0.0431826984365767,20.5994661615997
00:00:25.5186,69.9620693405468,9.26198663532625,27.2411371627243,0.0479633416562633,20.6054109219317
00:00:25.5223,69.9620527744621,10.1259429559008,29.782185164414,0.0533143997020536,20.6120124550259
00:00:25.5260,69.9620346741486,11.0644461529071,32.542488685021,0.0590521109995472,20.6193337793543
00:00:25.5297,69.9620149336144,12.0516566853748,35.4460490746318,0.0650055948458691,20.6274145980111
00:00:25.5334,69.9619934906174,13.0626572513995,38.4195801511751,0.0710178408702408,20.6362730530714
00:00:25.5371,69.9619703245853,14.0737068924268,41.3932555659611,0.0769468551172252,20.6459077405428
00:00:25.5418,69.9619384535657,15.3210286037201,45.0618488344709,0.0841487929056608,20.6592296503772
00:00:25.5470,69.961899405718,16.6333618554345,48.9216525159838,0.0915935794346723,20.6756088384877
00:00:25.5523,69.9618573342645,17.8023095858491,52.3597340760267,0.0981094378904301,20.6932864464118
00:00:25.5576,69.9618126317574,18.7909012773882,55.2673566982005,0.103529842606961,20.712075228413
00:00:25.5640,69.9617558213761,19.7107206194563,57.9727077042832,0.108484903455164,20.7359374982156
00:00:25.5717,69.9616840951995,20.4068247801927,60.0200728829197,0.112140735564917,20.7660266499087
00:00:25.5795,69.9616106568297,20.6621122524013,60.7709183894156,0.113380136922284,20.7967897392367
00:00:25.5859,69.9615496287982,20.5754647658728,60.5160728408023,0.112791649673579,20.8223233901072
00:00:25.5923,69.9614891635418,20.2719797095929,59.6234697340967,0.11102987911541,20.8475974999141
00:00:25.5987,69.9614298232716,19.8079524545767,58.2586836899314,0.108393636472356,20.8723792822337
00:00:25.6051,69.961371996288,19.2414156192738,56.5923988802171,0.105190152484132,20.8965064649876
00:00:25.6115,69.9613159047331,18.6275039992496,54.7867764683811,0.101714181806872,20.9198842417966
00:00:25.6179,69.9612616183483,18.0149985292511,52.9852897919149,0.0982311353372651,20.942480477207
00:00:25.6243,69.9612090758225,17.4441041743019,51.3061887479469,0.0949647551144736,20.9643179639037
00:00:25.6307,69.9611581112933,16.9453483691336,49.8392599092164,0.0920893990333761,20.9854643343432
00:00:25.6386,69.9610964842924,16.4568425593411,48.4024781157091,0.0892421415479474,21.010985582545
00:00:25.6483,69.9610233799754,16.0790019176315,47.2911821106808,0.0869914314992649,21.0411931606701
00:00:25.6580,69.96095145273,15.9336980544815,46.8638178072986,0.0860545981251349,21.0708541589662
00:00:25.6677,69.9608797417912,15.9911481875924,47.0327887870365,0.0862649127093074,21.1003825697971
00:00:25.6774,69.9608074534826,16.2020284955979,47.6530249870527,0.0873381800896623,21.130119792212
00:00:25.6871,69.9607340327163,16.507362538939,48.551066290997,0.0889345203310825,21.1603025647941
00:00:25.6968,69.9606591860218,16.8480877436702,49.5531992460889,0.0907172374529529,21.1910533984312
00:00:25.7065,69.9605828651044,17.1728686099064,50.5084370879601,0.0923985816537622,21.2223890528795
00:00:25.7162,69.9605052211435,17.4434343059649,51.3042185469557,0.0937685055594908,21.2542416917182
00:00:25.7259,69.9604265415135,17.6371392034458,51.8739388336642,0.0947062701830838,21.2864869559638
00:00:25.7330,69.9603680448341,17.7275017835085,52.1397111279663,0.0951063840160545,21.3104353632583
00:00:25.7330,69.9603680448341,17.7276104582589,52.1400307595851,0.0951063840160612,21.310435363259
00:00:25.7382,69.9603255058468,17.7436339874156,52.1871587865165,0.0951231343002836,21.3278316271802
00:00:25.7434,69.9602829972011,17.7309780362546,52.149935400749,0.0949823124305294,21.345202137383
00:00:25.7486,69.9602405739543,17.6953569307448,52.0451674433672,0.0947155984018413,21.3625238705173
00:00:25.7553,69.9601856468922,17.6288564179739,51.8495776999234,0.0942585971809563,21.3849353476664
00:00:25.7663,69.960096302494,17.4834711877119,51.4219740815055,0.0933114909260133,21.4213410948645
00:00:25.7817,69.9599721299567,17.2647135082657,50.7785691419581,0.0919049493888078,21.4718297023771
00:00:25.7972,69.9598492935907,17.0936772828647,50.2755214201904,0.0907652786296284,21.5216487466261
00:00:25.8126,69.9597273127793,17.0163131322182,50.0479798006416,0.0901449529201165,21.5710014174365
00:00:25.8280,69.9596055330384,17.0380183356515,50.1118186342691,0.0900715961371243,21.6201638582969
00:00:25.8435,69.9594833615118,17.1328615879128,50.3907693762141,0.0903993509427769,21.6693850504669
00:00:25.8589,69.9593604259907,17.2606344401635,50.7665718828338,0.09090488697933,21.7188200335032
00:00:25.8744,69.9592366215379,17.3833052727931,51.1273684493916,0.0913792375449745,21.7685112263549
00:00:25.8898,69.9591120617537,17.4759333713449,51.3998040333672,0.0916872241381031,21.818409906559
00:00:25.9106,69.958943790359,17.5428557473034,51.5966345508924,0.0917861712959847,21.8856611817477
00:00:25.9375,69.9587246512486,17.5673276707589,51.6686107963498,0.0915764014538802,21.9729616267949
00:00:25.9645,69.9585052389316,17.5747913987549,51.6905629375145,0.0912768858163943,22.0600502797691
00:00:25.9915,69.9582855134513,17.6082868132165,51.7890788624016,0.0911198228118515,22.1469450715536
00:00:26.0000,69.9582165233622,17.6268647548304,51.8437198671481,0.0911142611232588,22.1741636888116
00:00:26.0008,69.9582095312412,17.6316356741177,51.8577519826991,0.0911292232477898,22.1769205955502
00:00:26.0017,69.9582025357077,17.6427807826392,51.8905317136448,0.0911784235154945,22.1796785786922
00:00:26.0030,69.9581913598466,17.6807938282276,52.0023347889046,0.0913655153872014,22.184084239302
00:00:26.0044,69.9581801509951,17.7460316258478,52.1942106642582,0.0916985183020127,22.1885025838166
00:00:26.0058,69.9581688921804,17.8389851930777,52.4676035090521,0.0921796831975931,22.192940540983
00:00:26.0071,69.9581575663737,17.9583406352959,52.8186489273408,0.0928014637368674,22.1974050416847
00:00:26.0097,69.9581356123588,18.252774621083,53.6846312384795,0.0943405995079854,22.206060159647
00:00:26.0149,69.9580906715886,19.0499998122367,56.029411212461,0.09850374215072,22.2237831388418
00:00:26.0201,69.958043540174,20.0776261173561,59.0518415216357,0.103831785195405,22.2423745543609
00:00:26.0253,69.9579937687244,21.2626532481082,62.5372154356125,0.109909158488379,22.2620033184932
00:00:26.0305,69.9579410591868,22.5350504544335,66.2795601600984,0.116350636548259,22.2827733753241
00:00:26.0357,69.9578852749332,23.8299851486583,70.0881916137008,0.122815022031847,22.3047223286826
00:00:26.0409,69.9578264290417,25.0891908764496,73.7917378719105,0.129010754186717,22.3278289966958
00:00:26.0461,69.9577646658762,26.2624022139525,77.2423594528014,0.134699555912622,22.3520231949134
00:00:26.0525,69.9576858034838,27.5159542335,80.9292771573529,0.14067906626938,22.3828269778283
00:00:26.0588,69.9576036249648,28.5309192008628,83.9144682378317,0.145428630406639,22.4148278580977
00:00:26.0668,69.9574967688947,29.4269034498231,86.5497160288914,0.149509952392334,22.4563098396698
00:00:26.0748,69.9573873919688,29.8971862805515,87.9329008251514,0.151525631987771,22.4986514056135
00:00:26.0827,69.9572769749106,29.9786513234706,88.1725038925604,0.151683686633516,22.5413077911863
00:00:26.0907,69.957166814484,29.7418470998062,87.4760208817829,0.150331248658975,22.5838070727372
